label,sen
1,泥盆纪晚期和二叠纪时期之间，隐没在北美板块下面的法拉龙板块产生的热导致了原北美西海岸的火山岛弧的产生。
1,长期的禁火使得树林无限制地生长，一方面吞食了各个草原，另一方面树林本身过密造成树木照射不到充足的阳光、吸收不到充足的养份和水份而不健康成长
1,潮汐变化的时间尺度范围从数小时到一年，所以要在固定的观测站以潮汐表精确的纪录水位的高低变化，可以筛选出变化周期短于一分钟的水位变化。
1,滨线和海床形状的变化会改变潮汐的传播，所以潮汐时间和高度的预测不能单纯的只观测月球在天空中的位置。
1,在北大西洋，因为等潮线是以无潮点向逆时针方向旋转，在纽约港的满潮会比诺福克港早约一个小时。
1,因为去居酒屋目的是喝酒，因此通常会先喝酒才吃东西，通常食物以日式炸鸡、苦瓜炒蛋、马铃薯炖肉等下酒菜为主。
-1,德黑兰面临严重的空气污染，市内经常出现大范围的烟雾，使人呼吸困难及导致肺部疾病。
1,因为一般性，抽象代数运用于许多数学与科学领域之中。
1,新新闻主义从诞生开始就受到来自社会各个方面的激烈批评，因为新新闻主义涉及到了传统新闻学理论中的很多被认为是不可逾越的禁区。
-2,越战以来一直存在的地雷问题，使得现今很多越、柬、老挝人民无端被地雷炸到导致严重死伤，最终联合国介入了越战战区地雷的排雷工作，并有显著的进展。
-2,如战乱频仍的衣索比亚、塞拉利昂、赖比瑞亚等地，地雷滥用的结果造成许多军民肢体残缺，而联合国也介入了战区的排雷工作。
1,鸡腿菇有药用功效，所以有不少标榜健康的菜单亦有以鸡腿菇或其他野菌类制作佳馔。
1,头部外伤或者中风也可导致言语流中的重复、停顿或拖长。
0,尚未找到造成口吃的单一因素。
-3,2004年12月26日，印度洋大地震袭击了金奈海岸，造成许多人死亡，并永远地改变了这里的海岸线。
-1,清奈面临的主要问题是交通拥堵以及由此造成的环境污染。
1,花露水中含有易燃浓度的酒精，所以涂抹时要远离明火。
-2,据其中一名生还者所述，班机坠毁后的数小时间仍有部分乘客生还，但因无法即时获得救援而不治身亡，导致最终只有4人生还。
1,阿根廷在本次局部战争中失败，引发了大规模的反政府运动，导致了加尔铁里军政府倒台。
1,大量海水从鱼雷造成的破口涌入船内，由于电力中断，无法使用抽水机把海水抽出船外，船只开始下沉。
-2,"长达七十四天的战争造成255名英军阵亡，775人受伤；649名阿军阵亡，1,657人受伤。"
1,英国皇家海军、和先后被击沉，分别造成20、19及22名海军人员丧生，而英军阵亡人数最多是集结在布拉夫湾的运输船队，共有56人丧生。
-2,阿根廷海军的贝尔格拉诺将军号巡洋舰被英国核潜艇击沉，造成323人丧生，占阿根廷军阵亡人数的一半，是整场战争死亡人数最多的单次事件。
1,第二次世界大战之后，对文学形式多样化的需求导致许多黑人作家跻身美国文学的主流。
0,小榄镇的农业以种植菊花以及园艺业为主，成功打造成为了一个以菊花闻名的城镇。
-2,随着全球暖化导致冰川与永久冻土层快速融化，并导致大量的淡水注入海中。
1,由于大气折射和太阳不是一个点而是一个约半度大小的圆盘面，所以在极圈内看见的午夜太阳有可能已经在地平线下，但不会超过一度。
1,所使用的快闪记忆体读取方式随着时间的推移会导致在同一区块中相近的记忆单元内容改变。
1,写入干扰是指当对页进行写入时，由于阈值电压接近的关系，相邻的位也被升高，从而造成相邻的位出错。
1,中风，又称作脑血管事件、脑血管意外、脑血管病变、或脑病突发、脑卒中，是指脑部缺血造成的脑细胞死亡。
1,不论是缺血性或是出血性脑中风都会造成脑功能异常。
1,缺血性中风是由于脑部供血不足，导致脑组织功能障碍及坏死。
1,镰状细胞性贫血，可引起血细胞积聚和阻塞血管，也能导致中风。
1,因为全身供血减少，大脑的各部分都会受到影响。
1,跨膜离子梯度和谷氨酸转载体转向导致谷氨酸释放到细胞外空间。
1,出血性中风，由于血肿压缩脑组织造成脑损伤。
1,有些人病人可能有一些特殊问题，例如完全或部分无法吞咽，可引起吞噬的食质进入肺部，造成吸入性肺炎。
1,中风致情绪失常可导致大脑的直接损害，中枢神经损伤，以及由于不适应中风带来的限制所造成的挫折感。
1,中风的另一个后果是情绪不稳定，导致病人情绪起伏不定，并表示不适当的情绪如无先兆的大笑或大哭。
1,罗纳尔迪尼奥没有被选至2004年美洲国家杯，因为当时巴西的教练佩雷拉选择给予年轻一代的球员上阵机会，阵中没有已成名的巴西巨星，而这次美洲杯他们亦能凯旋而归。
2,固态半导体的掺杂程度会造成电导率很大的变化。
1,内部摩擦是物质内部的原子或分子相互运动所造成的能量损失。
1,因为死谷国家公园是美国拥有最暗的夜空之一，所以死谷是一个受星辰凝望之人欢迎的地方。
1,新加坡政府曾经因干炒牛河过于油腻而影响健康，所以立法禁止国内商贩炮制或出售干炒牛河；禁售令后来取消。
1,阻断服务攻击亦称洪水攻击，是一种网路攻击手法，其目的在于使目标电脑的网路或系统资源耗尽，使服务暂时中断或停止，导致其正常用户无法访问。
1,另一种情况是，约束条件的多面体可以在目标函数的方向无界，目标函数可以取得任意大的数值，所以没有最优解。
1,区域是以接口为单位来划分的，所以一台多接口路由器可能属于多个区域。
-3,黄海海战的失利虽然不会导致大清帝国灭亡，但是直接导致了台湾及朝鲜半岛被日军侵占，对于日本而言，无疑是进入世界强国最好的历史机遇，另外，俄国与日本的矛盾也逐渐尖锐起来。
-1,杰克逊总统曾于1836年通过行政命令规定政府只能接受真金白银付款，致使民间对私人纸币普遍缺乏信心，在一定程度上导致美国在范布伦执政后发生1837年大恐慌。
1,愈演愈烈的反奴隶制运动导致菲尔莫尔和苏厄德关系恶化。
0,查理曼将这个城市建造成卡洛林文化的中心，开创了中世纪早期第一个具代表性的文化复兴。
2,脑炎，一种急性脑部的炎症，通常由病毒感染造成。
-3,2006年，在孟买发生了2006年7月11日孟买火车连环爆炸案，数枚炸弹几乎同时在孟买郊区铁路爆炸，造成超过200人丧生。
-3,2008年，在孟买又发生了连环恐怖袭击，造成164人死亡，至少308受伤。
1,孟买的许多居民选择靠近火车总站居住，以方便前往工作场所，因为每天在路上要花费大量时间。
-3,战争导致了大规模破坏和人员伤亡。
-1,1999年九二一大地震造成山线不通期间，山线对号列车全数改经由海线行驶。
-2,安曼及其周遭降雨量极低，加上气候变迁导致长期缺水，每周只有一天半时间供应自来水，其他时间或大量用水者需要和私人水商用高价买水，水源通常是远方运来的深井水。
-1,原订7月22日—7月24日于福隆海水浴场举办之场地，受到海棠台风的影响造成场地设施部分损毁、沙滩流失，无法如期举办，原先预计延至7月29日开跑，但因施工进度又延期至8月5日举行。
1,因为阿贝尔群的群运算满足交换律和结合律，群元素乘积的值与乘法运算时的次序无关。
1,矩阵即使是可逆矩阵，一般不形成在乘法下的阿贝尔群，因为矩阵乘法一般是不可交换的。
-2,海尔·塞拉西的政策，导致经济严重恶化，社会动乱不断发生。
1,顾县五香豆腐干之所以叫“牛皮”豆干，因为它的颜色和软硬程度与晾干的牛皮差不多。
-3,西晋惠帝时，惠帝愚弱无力掌控国家，诸王大臣为争夺权力而发生八王之乱，多年来的战争造成严重破坏，亦动摇了西晋朝廷的统治基础。
1,卫太子刘据自杀，汉武帝失去原本的继承人，多年培养的接班人计划落空，刘氏宗室多人受牵连，朝中大臣也多受诛连，导致后来的霍光专权。
1,在行列式满足的线性代换下，判别式维持不变，所以判别式是一个不变量。
1,通货紧缩是指当市场上的货币减少，货币购买能力上升，于是人们倾向于储存货币而非投资或消费，这导致物价下跌。
1,因为飞机的制造涉及国家机密，克雷芒·阿德尔到1906年才被允许公布他的发明。
-1,据信在公元1300年到公元1450年间，干旱和凶猛的洪水导致霍霍坎文明的消失。
1,因为一个线性齐次偏微分方程解的重叠也可看做一个解，所以可以通过交叉重叠这些解得到偏微分方程的一个解。
1,图-144一直不被视为是成功的机种，服役期间又短，导致市场上一直缺乏图-144的收藏品。
-1,菟丝子属植物会寄生在数种作物上，造成经济上的损害。
1,"凹陷不仅低于屈服应力载荷,甚至长期,而且在材料中逐渐发生塑性变形,造成永久性弯曲弹簧现象。"
-2,强奸导致很多活着的图西族女人患上艾滋病。
-3,因为战争造成的经济紧张非常严重。
1,6月3日，总统府遭到反政府军的炮击导致萨利赫受伤，然后前往沙特阿拉伯治疗，9月回国，国内局势持续动荡，执政党与反对党谈判陷入僵局。
-2,胡塞组织随即开始加大火力与萨利赫的共和国卫队对抗，冲突造成80人死亡、逾120人受伤，双方均指责对方先挑起事端。
1,由于技术上的不完善，战争驾驶行为很难被确切的认定为违法，因为在现有的软硬件环境下，某些战争驾驶行为实际是在无意间发生的。
1,20世纪原子物理学和量子物理学的研究导致了裂变和聚变的发现和实验成功。
1,1937-38年间经济的下跌，以及美国劳工联合会与产业工会联合会的分裂，导致共和党赢得了1938年的国会选举。
1,因为蚯蚓对大多数农业和除草剂有反应，透过观察蚯蚓可以判断土壤的品质和毒性。
1,与其他运动失调症一样，本症亦是因为无法精细协调肌肉运动，而导致身体运动困难和其他连带症状。
2,齐武成帝高湛在位期间昏庸无道，荒淫无度，终日沉迷于女色，再加上好大喜功，是导致北齐逐渐走入灭亡的主因。
1,1521年匈牙利王国与哈布斯堡紧密团结之后，反而造成奥斯曼帝国的危机意识。
2,混凝土通常都有较强的抗压强度，但是抗拉强度相对较弱，所以通常需要在混凝土里加入其他材料以增强其抗拉强度。
1,亵渎古兰经事件曝光后，美国政府和军方不但不检讨自己，反而对新闻媒体施压，导致新闻媒体不得不承认报道失实。
1,馆陶长公主刘嫖是汉景帝刘启的同胞姐姐，又经常为他推荐美人，所以汉景帝刘启对长公主很重视。
1,正因为对流层上冷下热，所以对流运动特别显著。
1,因为对流运动显着，而且富含水汽和杂质，所以天气现象复杂多变。
1,臭氧层的损耗主因，是因为平流层中存在着含氯氟烃。
1,物理学者现在认为这是因为先前未将热反冲力的效应纳入计算。
1,虽然荷航机长在见到前方的泛美客机后，很尽力地让飞机侧翻爬升，起飞攻角之大甚至让机尾在跑道地面上刮出一条20米长的深沟，但因为机身加满燃油十分沉重，难以提前拉起，无法挽救大局。
-3,在这件举世震惊的惨剧中，两架飞机相撞造成583人死亡，以当时史无前例的惨重程度而登上民航史上第一名的位置。
1,其中的曼岛语根源自东北爱尔兰的盖尔语及一种现已灭亡，分布于苏格兰盖勒韦的盖尔语，因为历史上维京人的入侵，受到古北欧语的深厚影响。
2,近年来，甘肃省平凉市灵台县对皇甫谧的籍地有了争议，主要是因为明末清初顾祖禹的笔误，朝那县位于固原东南误写为平凉府东南。
-3,金圆券的快速贬值及造成的恶性通胀，源自政府的财政及货币政策。
2,注意到第二步原子核薛定谔方程的求解中，需要电子态能量以原子核位置为坐标的函数，因而往往需进行多次，乃至数千万次电子结构的计算，造成计算严重的困难。
1,由于一级、二级醇都可被氧化剂氧化，所以可用酸化重铬酸钾来检验。
1,很多营养专家都认为其他肉比红肉要健康，因为红肉中含有很高的饱和脂肪。
1,最著名的作业风险导致的损失是霸菱银行交易员尼克·李森的例子。
1,因为邾国长期受到鲁国压迫，后来一度投靠晋国以求庇护。
1,晋文公虽然也提出了尊王攘夷，却未在会盟中强烈的表现出来，所以莒国得以参加了有名的践土之盟。
0,明代与西洋贸易，从西方流入之白银多为铸造成硬币之银圆，闽浙、两广沿海一带为甚，明神宗万历年间银圆，开始大量由欧洲流入中国。
1,现代汉语的所有词类都不会发生屈折变化，所以在严格的语法格角度来看，汉语没有格系统。
1,粉碎型弹头在击中目标后会立刻粉碎，由于弹头材料是质量较低的金属或者陶瓷，所以能将动能一瞬间传递在目标上。
1,无烟火药之所以无烟在于燃烧过程中只产生气体，而黑火药经过燃烧后还会留下过半的硫化钾和碳酸钾，造成装填困难与产生锈蚀。
1,大部份前膛装药的枪械于发射前必须先将枪口朝上，因为必须先将推进火药落入膛室内。
1,但与鹿不同的是，叉角羚跳高能力特别差，不能跃过围栏，所以长距离的围栏往往会阻碍叉角羚的迁移。
1,由于学习了世界媒体办报和写作风格，打破了长期以来由官方媒体造成的沉闷气氛，报章获得了知识分子阶层的了广泛认同。
2,通常，反转一个句子的语态会导致主语和宾语的换位。
1,乾隆也丝毫不掩饰自己施恩外戚是因为皇后的缘故：“朕之加恩傅谦兄弟者，乃因皇后加恩，并不因其为大学士公傅恒之兄弟也。
1,因为搜寻引擎是以文本为中心，许多有助于网页亲和力的同样手段同样便利于搜寻引擎优化。
1,因为搜寻引擎以高度自动化的方式运作，网站员通常可以利用某些未被搜寻引擎认可的手段、方法来促进排名。
1,乌龙球，指的是足球或者其他球类比赛中，一方将球送入己方得分区域而导致对方得分，而使得分者为守方球员、而不是通常为攻方球员的情况。
-3,"1945年初，斑疹伤寒疫情在营地蔓延，造成17,000名在囚人士因此死亡。"
-3,美国国务院对此事件表达愤怒，因为国外情报机构公然派杀手到美国本土刺杀美国公民，使得美中关系跌入谷底。
1,不正确的口腔卫生习惯可能会对牙齿造成损害。
1,布匿战争带来的巨大的人力和财力的消耗，导致了罗马支队军团短期内的衰弱
2,平安时代以前，由于君王生前预立储君的制度不完善，造成皇位继承的斗争屡见不鲜，而经由争位而登基的新任君王、或是前后任君王之间非父子关系时，新任君王不一定总是会尊前任君王正配为太后。
1,五行中，东方之行为木，色青，所以青是东方的正色。
1,2012年底高岛屋经过漫长规划决定投资40亿日元进军中国大陆市场，其在台湾有漫长的经营历史认为能掌握大中华区的消费走向与爱好，在广阔的市场大展拳脚，然而其初始决策错误导致后续的失败。
-1,过去因抽取地下水导致地层下陷，区内大部分为零海拔地带。
1,与十足目不同，虾蛄的鳃在腹部，而十足目的鳃在头部，这造成在抱卵时虾蛄是用胸足抱卵，而一般虾蟹是用腹足抱卵。
1,此次光速测量十分著名，但也饱受问题困扰，其中最大的问题是森林火灾导致的烟雾，模糊了反射的镜像。
1,从1920年代开始，由于世界经济恐慌和国际法西斯主义的崛起，以及苏联国内的清党扩大化运动，导致国际形势日益复杂起来。
1,第二次世界大战导致一战后对资本主义社会秩序的一切建构重新坍塌，知识分子对资本主义价值观、伦理的思考逐渐由“非理性”转向“虚无”，存在主义哲学应运而生。
1,因为枫能够以无性生殖传播，例如插枝、组织培养、发芽或移植，所以枫有许多栽培品种。
1,在早春时，枫早于大部分的植物开花，枫成为是花粉的主要原料，所以枫对在晚春和夏季扮演重要角色的蜜蜂的生存非常重要。
1,越剧的戏曲程式动作更多一些，借鉴了很多昆曲的动作，所以越剧的程式动作比沪剧更为规范；而沪剧的动作就比较随意。
-2,六一八雨灾是指香港于1972年6月18日因为持续暴雨而导致山泥倾泻的严重灾难事故。
1,大手笔投入也导致了巨额债务的增长。
1,保持自主学习理念的学校在国际间也都属民主学校一类，因为唯有民主学校的生活公约制才不与自主学习的价值相悖。
1,公众的不满导致了1926年5月28日的政变，受到大多数平民阶级的欢迎。
1,保路运动发生以后，清廷调派湖北新军前往镇压，造成武昌防务空虚，为武昌起义提供有利的契机。
-1,瑞士的列车以电力驱动，因而严重的电力故障可能导致全国性的列车停驶事故。
-1,近地轨道一带的太空垃圾越来越多，近年对此的关注也日益增加，因为轨道上的高速碰撞可以造成大的损害或危险，及制造更多垃圾。
1,1945年香港重光后出现婴儿潮，由1945年持续至1965年，这段时期的高出生率及中国内战造成的逃港潮，使香港人口在短短20年间由战后的60万人激增至360万人。
-1,婴儿潮主要为二十年后的未来社会带来大量人力，但婴儿潮在半个世纪后，当人都开始老了，令老年人口暴升，造成人口老化问题。
1,事实上，这一级数是有限的，因为分子轨道的数目与激发的数目都是有限的。
1,哈德森湾是北大西洋水体的一部分，因为哈德森湾中的水流主要流向大西洋。
1,哈德森湾内的海水低盐度导致的一个后果，是海湾内海水的冰点较其它地方的海水更高，这使得哈德森湾的解冻期比同纬度的沿海海岸要短。
1,这些行政手段并没有对银元市场造成足够的影响，因为这对于真正掌握银元市场的商人而言并不造成根本性的损失。
-3,但相关活动也并没有完全停止，不少商人与市民对于人民政府依然没有信心，导致上海市出现了生活必需品的物价飞涨，直至不久后又一次由陈云主导的“米棉之战”后，才彻底稳定了上海市的物价情况。
1,儿童大部分时间生活在家庭或者托幼机构中，所以护理工作并不仅是儿科护士的责任，儿童的家属、幼儿园的工作人员和学校的老师，都应该掌握儿童的护理的知识和技能。
1,儿童的骨骼较软，富有弹性，不正确的站姿坐姿或者长期压迫会导致骨骼变化。
1,自然光通过三棱镜后，因光的色散造成不同颜色的光折射到不同的方向，形成可见光谱。
-2,针对新加坡的内部治安，林有福上任后即大力搜捕境内的左派分子，导致1956年10月26日爆发左派华人学校的大规模师生骚乱。
0,迈克耳孙干涉仪中，分束器被用来使两束相干光重新会合发生干涉，而倘若采用另外一块独立的半透半反镜来使两束光重新会合，则可构造成马赫-曾德尔干涉仪。
1,自然界中一切物体都在运动，因为地球本身在自转，所以绝对静止的物体是不存在的。
1,早期在汉人入垦时，多以私设埤圳维持农田灌溉，因雾峰水利发达，所以农业丰富。
2,由于换算方法的不同往往造成混淆。
1,由于卡利古拉的许多倒行逆施之举，造成各阶层人民对于皇帝的敌视。
1,吸入空气中的氧分压比血液内的氧分压高，所以氧从肺泡气进入血液，而血液内的二氧化碳分压高于肺泡气的二氧化碳分压，所以二氧化碳由血液进入肺泡。
-2,李德的指挥，一定程度上导致了第五次反围剿中中央红军的失利。
-1,中国尼雅遗址、楼兰城，均为鬼镇例子，原因是荒漠化导致水源缺乏，不适宜人类生存。
1,某些鬼镇特别吸引游客，因为镇里保存了一些有趣的建筑。
1,由于重子数这一概念是在夸克模型之前就被公认，所以粒子物理学没有修改重子数的定义，而是把夸克的重子数定义为1/3
-1,种族隔离制度是由于殖民地因素所导致的种族主义以及南非“特有的工业化”而形成的。
-3,但由于1948年上海爆发金融危机，国民政府输出大量货币，以取得台湾民间蔗糖、米等资源，造成恶性通货膨胀，连带也使旧台币币值大幅贬值，造成台湾物价水准急遽上扬，引爆经济危机。
1,国内因为直接制版设备的设备投资比较大，在短期内很难收回，因此目前在报业有一定数量的直接制版机，在商业印刷和包装印刷领域，直接制版机的安装还不多见。
-1,长江流域的渔民的捕鱼也导致了白鳍豚的死亡。
1,油的过量摄入会导致脂肪增生，可能导致心血管疾病的发生。
1,国家政权与社会的互相影响，造成了通过公民权来限制国家权力。
1,全镇位处台湾中部丘陵区，属于副热带湿润气候，所以冬天不严寒，夏天不酷热，雨量丰富、云雾多、湿度大蒸发量小，没有强风，是一个气候宜人的乡镇，。
-1,在1999年的921大地震造成中横公路主线中断之后，埔里逐渐成为联络台湾东西部的重要通道。
1,位于雪东线，距离武陵农场登山口不到3公里；｢七卡｣的名称由来，据说是因为此处距离以前的登山口约7公里；又说是此地古泰雅猎场的音译。
1,在1990年代晚期，马来西亚受到亚洲金融危机以及副首相安华去职所导致的政治不安所撼动。
-3,在1920年代，由于证券市场上的公司通过不公开向投资者提供相关信息的手段来获得巨额利益，由此导致了美国1929年10月的股市崩盘，投资者的利益遭到巨大的损失。
1,威盛电子代理商中联控股，遭客户投诉，威盛电子出产的晶片有多项缺点，造成中联控股的损失。
1,氯化烟雾以及不断接触固态氯可造成接触部位皮肤损害。
1,歌剧院与维也纳爱乐乐团有着很紧密的联系，因为维也纳爱乐的乐手都是从歌剧院乐团里选拔的。
-1,2014年8月5日，沈阳音乐学院爆发涉嫌违规招生，造成19名考生先取后废乱象，甚至造成数人无校可读必须重考一年的处境。
1,纳尔逊在1800年回到英国后，他与艾玛的婚外情无可避免地导致他与发妻法兰西斯的感情破裂。
-1,香港在整个1960年代都受到供水不足所困扰，有原因为当时天气，更大原因在于中国大陆的难民涌港，令香港人口剧增。
1,维管形成层的活动，使得植物根茎加粗，但也会导致植物外部的组织受此张力而崩裂。
1,南冰洋的海水温度在-2至10摄氏度之间，洋流围绕南极洲从西向东流，由于极地冰盖和海水之间的温差造成洋流的动力很大，在南纬40度到洋流边界，是地球上最强烈的风带。
-2,关于蛇类的种系发生学资料是相当贫乏的，这是因为蛇的骨骼较为细小及易碎，难以保存，能够成形的完整化石更是并不常见，研究材料显然不足。
1,蛇类对于周边的震动非常敏感，所以蛇类能够透过身体感应空气中及陆地上的震动，从而探测到附近有其它动物走近自己。
-1,被蛇所咬而致命的纪录实际上并不算多，然而少数受毒蛇咬伤且缺乏急救的情况下可能导致肢体切除手术以避免致命。
1,由于同步辐射造成的能量损失是阻碍电子同步加速器能量提高的主要因素。
1,虽然电流具有方向性，但由于不符合向量运算，所以不会是向量。
3,"位于渔港的茄萣因为地方靠海,居民大多捕鱼维生，所以渔民与妈祖婆的关系非常密切。"
1,当理想气体状态方程运用于实际气体时会有所偏差，因为理想气体的基本假设在实际气体中并不成立。
1,1870年至1871年的普法战争导致法国战败，皇帝拿破仑三世和他的法兰西第二帝国被推翻。
-1,尚博伯爵认为，恢复的君主制必须消除革命的一切痕迹，以恢复君主制和国家之间的统一，因为革命造成了分裂。
1,法国的外交政策是建立在对德国的恐惧之上的，因为德国庞大的国土和快速增长的经济是法国无法匹敌的，再加上要求阿尔萨斯和洛林回归的复仇主义。
1,法国加入第一次世界大战是因为俄国和德国要开战，法国履行了对俄国的条约义务。
1,美国站在协约国一边参战，促成了1918年夏末时局的转变，导致德国在第一次世界大战中战败。
-1,随着德国在1933年之后变得更加强大，绥靖政策也被越来越多地采用，因为法国经历了经济停滞、殖民地动荡和激烈的内部政治斗争。
-2,也因为如此，当议会缺乏明确的多数，就会让政事难以顺畅并导致一连串不稳定的联合内阁接连出现。
-1,1933年，拥有至高无上权力的德国总统、陆军元帅保罗·冯·兴登堡，任命希特勒为总理，造成希特勒得以上台并发动第二次世界大战。
-2,伦敦七七爆炸案，是指于2005年7月7日早上交通尖峰时间在英国伦敦连环发生至少7次爆炸案，数个伦敦地铁站及数架巴士爆炸，共造成56人死亡，伤者逾百。
0,按:少年时期的森柏斯原是一名双手反拍的防御型底线型球员，他当时的教练皮特·菲舍尔将他改造成一名单手反拍的发球上网型球员。
1,一般的海鱼要想捕猎鱿鱼并不容易，因为鱿鱼的墨汁还含有毒素，可以用来麻痹敌害。
2,古希腊戏剧大都取材于神话、英雄传说和史诗，所以题材通常都很严肃。
-1,2017年4月14日至5月3日，成都双流国际机场连续发生多次无人机空中接近民航客机的事件，使机场运营受到严重影响，造成大量航班备降。
-3,2011年12月中旬，加尔各答以南约30公里处的松格兰布尔村庄周围地区的贫苦劳工，发生了饮用甲醇酿造的假酒集体中毒事件，造成143人死亡。
0,但是随着飞机技术的成熟，那次事故的影响慢慢消退了，已经不会再对其优良的声誉造成威胁。
1,因花开时芳香四溢、沁人心脾，但时间短暂并在晚上开花，所以许多人认为能看到昙花绽放较难得。
1,最初，烯烃聚合采用的是自由基聚合，采用这一机理需要高压反应条件，并且反应中存在着多种链转移反应，导致支化产物的产生。
1,由于中国古代传说中，月亮上有蟾蜍，所以蟾蜍在古文中常被用来指代月亮。
1,苯甲酸便宜又容易获得，利用苯甲酸在热水溶解度高在冷水中的溶解度低，所以可以从水中通过结晶纯化。
1,此外，大革命摧毁了旧的社会秩序，势必导致不同阶层的人们心态的变化。
1,此外，由于特威德河流域位于咸淡水交界，所以水产特别丰富。
1,进化导致的是两个有亲缘关系的物种去占据不同的生态位，减少竞争的机会。
2,换句话说，进化以及新的物种出现的重要原因是空余的生态位出现了，而这种情况大多是由于灾难或者地理分隔导致的。
1,1996年，因为无线电视监制邓特希的帮助，陈慧珊从明珠台转往翡翠台工作，转职成为艺人，也开始接拍电视剧。
1,自然语言理解的文本脉络处理可能遭遇难关，各种各样的例子与反例，造成了脉络形式模拟的多重途径，各有特定的强弱之处。
1,因为它跟斑疹伤寒同样会造成身体出现玫瑰色斑，古代医生认为它们是同一种疾病。
1,和邻近实力的外交关系会自动恶化，所以派遣外交官的效果不佳。
3,即使一个城市的驻军有多个部队，一个守城部队战败也会造成全部部队撤退。
-2,由于这一类史诗具有异教精神，所以受到天主教会的严重摧残，许多史诗都被焚毁。
-2,1973年，台风娜拉侵袭东台湾，造成台湾东部地区交通严重受创。
1,任何数学对象被视为思维构造的产物，所以一个对象的存在性等价于它的构造的可能性。
2,在十八世纪和十九世纪，工业革命导致城市人口大量增加。
1,封闭社会中，对某些知识和最终真理的要求导致强加一种形式的现实。
1,云南驿在古代是我国驿道系统中的重要咽喉之地，所以云南驿也是最早就有国道的地方。
1,当飞机机件故障时，可能会提供错误资讯给机师，又或者引擎故障导致飞机动力不足，导致航空事故出现。
-1,没有依照标准程序保养或维修飞机可能导致航空事故，占了航空事故的12%。
-1,恶劣天气可能导致航空事故，例如风切变、雾、寒冷天气引致机翼结冰、暴风雪或暴风雨、雷、火山灰、乱流等。
1,在无线射频为基础的网路下，安全性是很重要的一环，因为系统有可能从远端地方被存取。
-1,由于比基尼日光浴使大部分人体暴露在有潜在威胁的紫外线辐射中，暴露过度会造成晒伤、皮肤癌以及其他影响皮肤、眼睛和免疫系统等急性和慢性疾病。
1,2008年，因为同样的问题而引发的诉讼导致巡回赛再度被重组。
-3,9月9日德军不惜代价地继续闯入伦敦地区上空造成了巨大的破坏。
-3,在第二次世界大战期间，日军公然违反国际公约，使用化学武器，造成大量中国军民中毒伤亡。
-3,据长春市人民政府接管后的报告，共计有40万人逃离市区，战事导致市内万户萧疏，而郊外则是荒冢累累，白骨嶙嶙。
-3,森林采伐；土壤侵蚀；过度放牧；工业和交通排放造成的空气污染；未处理污水和农业杀虫剂造成的水污染；自来水在整个地区还不能直接饮用；庞大和不断增长的人口造成自然资源极度紧张。
1,由于南极磷虾的消化能力较弱，导致经常会将未能消化的浮游植物吐出，而这些吐出物当中包含了数千个植物细胞。
1,安装显卡前，检查电压兼容性是相当重要的，因为一些显卡会错误地拥有双凹口和一些不正确的主板会有全开放插槽。
0,簧片固定在座板上，一般口琴厂生产的口琴均采用铆钉或点焊的方式来固定簧片；为求维修方便，有些人会对座板加工，改造成以螺丝来固定簧片。
2,自2003年以来，种族冲突结束了，重建项目导致了经济结构发生了引人注目的变化。
1,单独青蒿素治疗疟疾使用会导致疟原虫复发，需要与其他药物配合使用清除寄生虫。
1,每个黎曼曲面都是二维实解析流形，但它有更多的结构，因为全纯函数的无歧义的定义需要用到这些结构。
1,六国合纵，本来就是从各自的利益出发，所以根基不深。
-2,传染病造成毛利人口递减，外来者以低廉价格收购土地并定居此地。
-3,2012年5月6日，筑波受到龙卷风袭击，造成大量设施严重损毁，约20000居民无电力供应。
2,焚风气候往往会导致心脏和血液循环疾病以及其它疾病如头痛，令人不适等。
1,羟醛反应非常重要，因为其过程能产生两个手性中心。
1,因为烯醇盐的顺反异构对羟醛产物的立体化学有着直接的影响，所以需要对烯醇盐的顺反异构进行控制，以期获得特定结构的烯醇盐。
-3,"1906年，在旧金山发生的地震和火灾，摧毁了城市，造成了3,000人死亡。"
-1,2011年4月15日新浪微博上流传出一张付款单位为“上海市卢湾区红十字会”的金额高达9859元的餐饮发票照片，导致了中国公众对中国红十字会的质疑和信任危机。
1,实际状况中，因为风险与发生机率通常不一致，所以难以决定处理顺序。
1,因为牵涉到机会成本，风险管理同时也要面对如何运用有效资源的难题。
-2,妮妲接近菲律宾期间导致20人死亡及11人受伤。
-2,电母在吹袭日本期间共导致三人死亡及超过100人受伤，有三人失踪，约1300人需要撤离。
-3,云娜在多省造成严重灾害，导致164人死亡，1800人受伤，24人失踪，经济损失超过150亿人民币。
-1,虽然台风的风速只是很微弱，但是鲇鱼对南韩及日本造成损害。
-3,暹芭在吹袭日本期间导致12人死亡及最少230人受伤，另五人失踪，超过50000户需要疏散，约350000用户的电力中断，超过500班航机被取消。
-3,苗柏为之前吹袭菲律宾的梅花之后带来附加的破坏带来严重损失，造成31人死、187人受伤。
-2,在菲律宾，南玛都导致37人死亡，38人失踪。
1,早期因为翻译不固定，导致变形金刚角色有许多译名。
1,由于钱姓是从篯姓分化出来的，与彭姓有共同的祖先，所以在历史上的钱姓和彭姓常自称是一家。
1,因为美国的小麦产量很大，美援面粉自1948年援华法案签署后即对台湾开始出口。
